code	root	parents	filename	title
tqr	ncon	toch	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dga	ncon	dgri	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dgd	ncon	dgri	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
syi	ncon	kele	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dgi	ncon	dgri	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sym	ncon	samo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dgs	ncon	dogk	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kno	ncon	vaik	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
jbu	ncon	jukn	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
knk	ncon	mkle	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kni	ncon	ninz	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
knf	ncon	majp	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kng	ncon	koon	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
boe	ncon	wbbd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
knz	ncon	ngrs	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kny	ncon	luba	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
knu	ncon	kple	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
gsl	ncon	gusl	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
knp	ncon	konj	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ldb	ncon	koro	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ldg	ncon	legb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ldk	ncon	jenx	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ldj	ncon	jera	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ldi	ncon	koon	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ldh	ncon	dakd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ldo	ncon	jenx	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ldm	ncon	baga	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ldl	ncon	libo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ldp	ncon	chmo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kxb	ncon	krob	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cug	ncon	ebbd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cuh	ncon	meru	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bin	ncon	edso	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bil	ncon	nige	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bim	ncon	moba	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bij	ncon	swpa	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bif	ncon	tend	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bib	ncon	biss	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
xsq	ncon	maua	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
biz	ncon	ngir	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
biv	ncon	brfr	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
biw	ncon	mknj	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bip	ncon	brhu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ijs	ncon	ride	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ijc	ncon	kvnt	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ije	ncon	ehca	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ijj	ncon	edki	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ijn	ncon	iokb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
gjn	ncon	ngua	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
pem	ncon	holu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ruk	ncon	swpa	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
rui	ncon	matu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
run	ncon	rwnr	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
rub	ncon	nyog	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ruc	ncon	nyog	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ruf	ncon	ziza	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cgg	ncon	nyog	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ruz	ncon	kauu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ruy	ncon	kauu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bga	ncon	duka	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bgf	ncon	sgmn	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bgj	ncon	nnnu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
idu	ncon	idom	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
idr	ncon	indt	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ids	ncon	snwe	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bgo	ncon	baga	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
msw	ncon	suaa	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bgu	ncon	mkkl	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
idd	ncon	edki	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ide	ncon	ebug	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
idc	ncon	nplu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ida	ncon	luyi	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nsh	ncon	momo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nso	ncon	nsot	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nsc	ncon	unbd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nse	ncon	seng	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nsx	ncon	mbun	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
mka	ncon	unnc	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
mko	ncon	jenx	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
mkl	ncon	edki	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
mkk	ncon	mknj	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
xpe	ncon	kple	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
mku	ncon	mnmr	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
njj	ncon	momo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
wni	ncon	swah	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sde	ncon	kauu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
aqg	ncon	akok	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sdj	ncon	koon	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cib	ncon	mina	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
uta	ncon	tivd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
zhw	ncon	wrng	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
utr	ncon	etul	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
zhi	ncon	jaba	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sxe	ncon	kele	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sxs	ncon	ghuy	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
eze	ncon	kuke	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
lyn	ncon	kwan	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
grv	ncon	libr	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
naj	ncon	mbus	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
gry	ncon	libr	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nar	ncon	jera	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kqg	ncon	dogk	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
naw	ncon	ngua	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nat	ncon	kamk	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kqk	ncon	mina	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kqo	ncon	kono	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kqn	ncon	kaon	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
grh	ncon	kauu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
agh	ncon	ngom	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
gvm	ncon	baug	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
agc	ncon	idom	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
agb	ncon	legb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ags	ncon	tivd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
agq	ncon	wrng	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bvx	ncon	ngun	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bvb	ncon	yasa	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bvg	ncon	orok	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bvj	ncon	west	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bvi	ncon	baiv	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bvo	ncon	buax	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bvm	ncon	nrng	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
lke	ncon	nyog	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kce	ncon	kauu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kcg	ncon	scpp	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kcf	ncon	ukan	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kcc	ncon	loko	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kci	ncon	ninz	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kch	ncon	kauu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kck	ncon	sona	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kcj	ncon	nunn	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kcu	ncon	ziza	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kcw	ncon	shih	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kcv	ncon	sony	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kcq	ncon	awak	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kcr	ncon	katl	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kcz	ncon	suny	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
evh	ncon	swdd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bxx	ncon	usbd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bxp	ncon	ydfn	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bxs	ncon	wemo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bxw	ncon	bobo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bxk	ncon	luyi	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dde	ncon	koon	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bxc	ncon	unbn	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bxg	ncon	lsng	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cfg	ncon	wurb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cfd	ncon	ncpp	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
odu	ncon	abuo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cfa	ncon	chmo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
oda	ncon	kiko	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bda	ncon	bayt	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nmq	ncon	sona	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bdj	ncon	baiv	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bdu	ncon	orok	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bdt	ncon	cgmn	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bdp	ncon	tngw	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
lea	ncon	leka	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
leb	ncon	bisa	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
lee	ncon	ngrs	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
lef	ncon	lela	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
leh	ncon	lenj	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
lej	ncon	enya	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ozm	ncon	mknj	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
lel	ncon	bush	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
lem	ncon	wmba	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
leo	ncon	sana	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
hka	ncon	chag	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
hke	ncon	shih	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
wib	ncon	tusi	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sgi	ncon	suga	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sgm	ncon	nyog	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sgo	ncon	unnb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nml	ncon	ndem	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ziw	ncon	ziza	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
zir	ncon	jera	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
usk	ncon	usag	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
fer	ncon	ferm	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
chw	ncon	maua	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
zin	ncon	hayj	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
pfe	ncon	kuti	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
krx	ncon	karm	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ndc	ncon	sona	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
tap	ncon	bmmb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
taz	ncon	toch	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ndd	ncon	ekoi	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
tag	ncon	rshd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
afn	ncon	defk	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
afo	ncon	eloy	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
afe	ncon	bend	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sig	ncon	wgrs	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sif	ncon	seme	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sie	ncon	kwan	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
afu	ncon	sgua	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sil	ncon	wgrs	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
mjh	ncon	yaoo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kbj	ncon	ucnb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kbn	ncon	karg	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
vmk	ncon	maua	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kbs	ncon	tsog	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kbp	ncon	egrs	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
vmr	ncon	maua	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
tsn	ncon	tswa	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
tso	ncon	tsrg	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
byy	ncon	usbd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
byv	ncon	bamk	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bys	ncon	jenx	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
byp	ncon	bend	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
tsa	ncon	njeb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
byj	ncon	kauu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
byi	ncon	bemb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
byf	ncon	yakk	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
tsw	ncon	kamb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
byb	ncon	usbd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
byc	ncon	ubag	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
tsp	ncon	tusi	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dae	ncon	diix	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
daf	ncon	trdn	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dag	ncon	sedb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dai	ncon	dayx	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dav	ncon	tait	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
das	ncon	gukr	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nfg	ncon	wcpp	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nfd	ncon	wcpp	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nfk	ncon	wcpp	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nfu	ncon	nkam	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nfr	ncon	nfaa	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kph	ncon	ngua	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kpk	ncon	kpic	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kpl	ncon	monz	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
kpo	ncon	kpos	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
lfa	ncon	bafi	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
oub	ncon	glou	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
emk	ncon	semd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
res	ncon	rese	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cwt	ncon	kwat	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cwa	ncon	kure	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cwb	ncon	maua	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cwe	ncon	ziza	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
reg	ncon	hayj	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bwq	ncon	bobo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bws	ncon	lsng	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bwt	ncon	ngoe	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bwu	ncon	buli	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bww	ncon	ngom	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bwy	ncon	bwam	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bwz	ncon	sira	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bwc	ncon	bwil	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bwg	ncon	sena	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bwh	ncon	usbd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bwj	ncon	bwam	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bwl	ncon	ngom	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
asj	ncon	ebbd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
yre	ncon	gryo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ihi	ncon	edso	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
pgs	ncon	mumu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ogu	ncon	kugb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ogo	ncon	east	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
uda	ncon	enud	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ogg	ncon	kugb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ogc	ncon	igbo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ogb	ncon	abuo	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
beh	ncon	eovl	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bem	ncon	bmmb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
beb	ncon	ydfn	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bec	ncon	tivd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bez	ncon	benk	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ybj	ncon	swpb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ybl	ncon	yakk	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
yba	ncon	idom	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ybb	ncon	bamk	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
beq	ncon	koon	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bev	ncon	wbet	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
bet	ncon	wbet	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nqg	ncon	edki	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
nqk	ncon	edki	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
mij	ncon	wbbd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
xrb	ncon	krbr	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
sfw	ncon	ntan	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
awo	ncon	awak	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
pym	ncon	sepl	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
awc	ncon	kamk	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
pye	ncon	ivor	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
soo	ncon	ucnb	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
cko	ncon	ntan	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
urh	ncon	swdd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ckx	ncon	tivd	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dbi	ncon	nplu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
szk	ncon	kure	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dbm	ncon	nige	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dbo	ncon	nige	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dba	ncon	dogn	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
szg	ncon	lsng	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dbg	ncon	dogn	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
szv	ncon	dual	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
dbv	ncon	kauu	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
ngd	ncon	ngao	ALL_Ethnologue15/14316.xml	Niger-Congo: Ethnologue 2005
